2017-12-15 19:59:13,097, DEBUG, Start reading formatted input
2017-12-15 19:59:14,218, DEBUG, End reading formatted input
------------------------------------------------------------------------
2017-12-15 19:59:14,220, DEBUG, Start RNN training master
2017-12-15 19:59:15,686, DEBUG, exp id, 0, Start RNN worker
2017-12-15 19:59:15,719, DEBUG, exp id, 1, Start RNN worker
2017-12-15 19:59:15,761, DEBUG, exp id, 2, Start RNN worker
2017-12-15 19:59:15,849, DEBUG, exp id, 3, Start RNN worker
2017-12-15 19:59:15,950, DEBUG, exp id, 4, Start RNN worker
2017-12-15 19:59:52,764, DEBUG, exp id, 1, Step, 1, Minibatch Loss, 3.02779, Training Accuracy, 0.10938
2017-12-15 20:47:30,827, DEBUG, exp id, 6, Step, 9800, Minibatch Loss, 0.71026, Training Accuracy, 0.78125
2017-12-15 20:47:42,588, DEBUG, exp id, 6, Step, 10000, Minibatch Loss, 0.71458, Training Accuracy, 0.75000
2017-12-15 20:47:42,591, DEBUG, exp id, 6, Optimization Finished!
2017-12-15 20:47:42,791, DEBUG, exp id, 6, Testing Accuracy, 0.711465
2017-12-15 20:47:42,818, DEBUG, exp id, 6, Training Accuracy, 0.747467
2017-12-15 20:47:43,712, DEBUG, Flush RNN training master
------------------------------------------------------------------------
2017-12-15 20:47:43,714, DEBUG, End RNN training master
------------------------------------------------------------------------
2017-12-15 20:47:43,714, DEBUG, Start Exp summary report
2017-12-15 20:47:43,715, DEBUG, exp id, 0, Training Accuracy, 0.616515, Testing Accuracy, 0.604404
2017-12-15 20:47:43,716, DEBUG, exp id, 1, Training Accuracy, 0.60309, Testing Accuracy, 0.587699
2017-12-15 20:47:43,717, DEBUG, exp id, 2, Training Accuracy, 0.667427, Testing Accuracy, 0.652999
2017-12-15 20:47:43,718, DEBUG, exp id, 3, Training Accuracy, 0.694782, Testing Accuracy, 0.685649
2017-12-15 20:47:43,719, DEBUG, exp id, 4, Training Accuracy, 0.692249, Testing Accuracy, 0.671982
2017-12-15 20:47:43,720, DEBUG, exp id, 5, Training Accuracy, 0.684397, Testing Accuracy, 0.655277
2017-12-15 20:47:43,721, DEBUG, exp id, 6, Training Accuracy, 0.747467, Testing Accuracy, 0.711465
2017-12-15 20:47:43,722, DEBUG, exp id, 7, Training Accuracy, 0.755572, Testing Accuracy, 0.718299
2017-12-15 20:47:43,722, DEBUG, End Exp summary report
------------------------------------------------------------------------
2017-12-15 21:12:31,097, DEBUG, Start reading formatted input
